ID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62
2235	0	6	15	15	4	0	0	0	0	11	10	4	2	0	0	0	0	13	11	2	0	0	0	0	0	12	14	12	5	0	0	0	0	0	0	3	15	3	0	0	0	0	0	4	11	0	0	0	15	8	3	2	15	0	0	0	5	12	16	16	12	0
2236	0	0	11	11	0	0	0	0	0	0	14	11	0	0	0	0	1	12	15	2	0	0	0	0	8	16	8	11	6	2	0	0	5	15	16	16	16	11	0	0	1	9	16	7	1	0	0	0	0	8	16	3	0	0	0	0	0	9	16	1	0	0
2237	0	5	15	14	12	9	0	0	0	2	4	4	9	15	0	0	0	0	0	1	13	6	0	0	0	3	11	12	16	1	0	0	0	5	13	16	16	4	0	0	0	10	12	2	0	0	0	0	4	15	4	0	0	0	0	0	8	9	0	0	0	0
2238	0	12	7	0	0	0	0	0	0	9	15	0	0	0	0	0	0	11	16	5	0	0	0	0	0	10	16	7	0	0	0	0	0	0	11	14	0	0	0	0	0	6	16	2	0	0	0	0	14	16	16	13	12	3	0	0	8	15	15	14	16	11
2239	1	13	10	0	0	0	0	0	7	16	16	7	0	0	0	0	3	13	8	16	0	0	0	0	0	1	5	16	2	0	0	0	0	0	5	16	3	0	0	0	4	13	15	1	0	0	0	4	16	16	16	16	8	0	0	2	15	16	14	16	16	5
2240	0	8	12	13	3	0	0	0	0	11	15	7	1	0	0	0	0	15	16	14	3	0	0	0	0	4	5	6	13	2	0	0	0	0	0	0	9	7	0	0	6	0	0	2	12	0	0	3	15	8	4	10	11	0	0	0	8	12	13	12	3	0
2241	0	8	15	7	0	0	0	0	2	16	6	9	3	0	0	0	4	14	1	12	10	0	0	0	0	8	16	16	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	8	7	0	0	1	8	4	1	4	13	0	0	0	5	13	16	16	13	0
2242	0	8	12	12	0	0	0	0	0	8	11	2	0	0	0	0	0	15	13	11	3	0	0	0	1	13	8	10	15	1	0	0	0	0	0	0	9	7	0	1	1	0	0	8	8	0	0	6	13	4	4	11	8	0	0	1	7	14	16	13	2	0
2243	0	7	15	3	0	0	0	0	0	1	16	9	0	0	0	0	0	7	15	15	0	0	0	0	0	10	16	13	0	0	0	0	0	0	6	16	2	0	0	0	0	4	16	6	0	0	0	0	9	13	16	13	8	3	0	0	6	15	16	16	16	12
2244	0	1	12	14	3	0	0	0	0	10	15	7	0	0	0	0	0	13	8	0	0	0	0	0	0	15	16	11	5	0	0	0	0	14	13	9	14	7	0	0	14	6	0	3	14	0	0	0	10	11	4	7	16	1	0	0	1	11	15	14	7	1
2245	0	5	15	13	8	3	0	0	0	14	14	10	16	11	0	0	0	11	13	5	12	12	0	0	0	6	16	16	8	1	0	0	1	13	13	14	0	0	0	6	10	1	15	7	0	0	0	5	15	7	11	13	0	0	0	0	6	12	16	10	0	0
2246	0	5	15	13	7	0	0	0	4	15	8	7	16	4	0	0	6	12	1	10	14	1	0	0	0	0	12	12	2	0	0	0	0	0	14	11	3	0	0	0	0	1	10	14	0	0	0	0	0	0	4	14	8	0	0	0	4	16	16	14	4	0
2247	0	9	13	7	0	0	0	0	7	14	4	14	4	0	0	0	2	2	3	15	2	0	0	0	0	0	16	11	0	0	0	0	0	0	8	15	11	0	0	0	0	0	0	12	7	0	0	0	10	4	2	10	8	0	0	0	7	13	16	16	4	0
2248	0	7	14	12	4	0	0	0	0	10	12	12	12	2	0	0	0	9	5	3	14	3	0	0	0	4	13	15	9	0	0	0	0	8	16	8	0	0	0	0	15	4	14	1	0	0	0	2	13	5	9	7	0	0	0	0	4	12	16	10	0	0
2249	0	0	0	15	7	0	0	0	0	0	2	16	8	0	0	0	0	0	10	16	3	0	0	0	7	16	16	4	12	12	0	0	1	13	16	16	16	9	0	0	1	7	14	16	0	0	0	0	0	0	13	15	0	0	0	0	0	0	16	11	0	0
2250	0	11	16	10	1	0	0	0	0	16	8	11	13	1	0	0	0	13	7	7	16	1	0	0	0	4	13	14	16	1	0	0	0	0	0	0	15	4	0	0	0	0	0	8	11	0	0	1	7	4	5	14	12	0	0	0	8	15	14	11	3	0
2251	0	6	14	15	1	0	0	0	0	11	12	4	0	0	0	0	0	15	10	4	1	0	0	0	0	13	13	14	12	1	0	0	0	0	0	0	10	10	0	0	0	0	0	4	14	0	0	0	0	2	1	9	14	0	0	0	6	16	16	16	6	0
2252	0	0	8	10	0	0	0	0	0	6	16	12	0	0	0	0	0	12	12	1	0	0	0	0	0	15	5	0	0	0	0	0	1	16	3	13	14	2	0	0	14	16	15	14	13	0	0	0	9	16	12	10	15	1	0	0	0	6	12	15	8	0
2253	0	6	16	2	0	0	0	0	3	16	13	11	0	0	0	0	12	14	2	14	0	0	0	0	2	2	0	16	0	0	0	0	0	0	2	16	1	0	0	0	0	10	14	4	3	0	0	0	5	16	16	16	16	0	0	0	6	15	10	8	11	2
2254	0	5	13	12	1	0	0	0	2	15	14	15	9	0	0	0	7	16	4	13	16	1	0	0	6	16	14	16	16	6	0	0	0	12	14	9	16	7	0	0	0	0	1	16	7	0	0	0	3	4	8	15	5	0	0	0	8	15	15	9	0	0
2255	1	14	15	2	0	0	0	0	7	16	16	7	0	0	0	0	14	9	12	11	0	0	0	0	7	4	13	10	0	0	0	0	0	4	16	4	0	0	0	0	10	15	2	0	0	0	0	3	16	14	12	12	10	0	0	0	12	16	16	16	16	3
2256	0	2	12	16	4	0	0	0	1	13	15	11	12	0	0	0	8	16	8	4	16	0	0	0	2	5	0	6	13	0	0	0	0	0	0	11	8	0	0	0	0	7	16	8	1	0	0	0	1	16	16	16	12	0	0	0	2	8	5	6	13	0
2257	0	7	15	14	2	0	0	0	0	9	16	16	11	0	0	0	0	3	16	16	11	0	0	0	0	5	16	16	13	0	0	0	0	6	16	16	14	0	0	0	6	16	16	12	0	0	0	0	7	16	16	15	6	0	0	0	4	16	16	15	7	0
2258	0	4	13	4	0	0	0	0	2	13	16	15	1	0	0	0	9	16	5	10	9	0	0	0	11	16	1	1	14	1	0	0	6	16	3	0	6	9	0	2	16	2	0	5	11	0	0	0	12	12	8	15	9	0	0	0	2	12	13	9	1	0
2259	0	6	13	15	6	0	0	0	1	15	16	16	14	0	0	0	4	16	8	4	14	4	0	0	4	16	2	0	9	7	0	0	4	15	0	0	13	5	0	2	16	0	5	15	5	0	0	1	15	13	16	11	0	0	0	0	6	15	12	3	0	0
2260	0	5	15	16	7	0	0	0	0	15	15	12	15	0	0	0	0	8	1	5	16	2	0	0	0	0	0	8	16	0	0	0	0	0	2	15	16	8	0	0	0	0	3	12	13	0	0	0	14	12	13	16	8	0	0	0	5	12	13	10	1	0
2261	0	3	10	12	16	5	0	0	0	8	8	8	15	11	0	0	0	0	0	2	16	7	0	0	0	1	6	14	16	6	0	0	0	4	14	16	12	4	0	0	0	9	13	2	0	0	0	0	2	16	6	0	0	0	0	0	5	16	2	0	0	0
2262	0	0	8	4	0	0	0	0	0	0	12	4	1	0	0	0	0	4	13	2	16	1	0	0	0	14	7	7	14	4	0	0	5	16	16	16	16	6	0	3	10	7	15	6	0	0	0	0	0	5	10	0	0	0	0	0	0	7	10	0	0	0
2263	0	6	16	6	0	0	0	0	2	16	14	15	0	0	0	0	9	13	0	14	3	0	0	0	4	6	1	16	5	0	0	0	0	0	8	16	3	0	0	0	3	16	14	0	2	0	0	0	13	16	16	16	15	0	0	0	7	14	12	12	12	1
2264	0	0	7	13	5	0	0	0	0	2	16	15	3	0	0	0	0	10	15	4	0	0	0	0	1	16	8	0	0	0	0	0	5	16	14	16	14	2	0	3	16	14	12	14	10	0	0	0	11	13	5	12	14	0	0	0	1	8	14	15	5	0
2265	0	5	14	16	9	0	0	0	6	16	9	13	12	0	0	0	3	7	1	14	12	0	0	0	0	1	15	16	15	2	0	0	0	1	11	9	14	11	0	0	1	3	0	13	9	0	0	0	10	13	9	16	6	0	0	0	3	16	16	10	0	0
2266	0	2	12	9	1	0	0	0	0	7	16	16	7	0	0	0	0	12	16	16	2	0	0	0	1	16	16	16	1	0	0	0	0	14	16	15	1	0	0	0	8	16	16	3	0	0	0	0	8	16	16	7	0	0	0	0	3	12	16	16	5	0
2267	0	0	10	13	0	0	0	0	0	5	16	8	3	0	0	0	0	11	13	7	16	0	0	0	7	16	10	14	15	8	0	0	11	16	16	16	16	9	0	1	4	10	16	3	0	0	0	0	0	12	15	0	0	0	0	0	0	13	8	0	0	0
2268	0	9	12	15	10	0	0	0	6	16	14	12	10	0	0	0	5	12	1	6	0	0	0	0	7	15	15	16	4	0	0	0	6	13	11	13	9	0	0	0	0	0	12	9	0	0	0	0	6	8	16	10	0	0	0	0	13	15	11	2	0	0
2269	0	0	5	12	0	0	0	0	0	5	16	14	2	0	0	0	0	15	15	1	0	0	0	0	2	16	9	0	0	0	0	0	0	16	10	13	15	4	0	0	13	16	16	16	15	1	0	0	5	16	16	13	16	4	0	0	0	5	14	16	12	0
2270	0	2	11	15	2	0	0	0	1	15	14	11	10	0	0	0	7	16	2	1	16	0	0	0	6	16	12	14	16	1	0	0	0	10	16	16	16	4	0	0	4	16	12	9	10	0	0	0	7	16	5	15	8	0	0	0	2	12	12	13	2	0
2271	0	2	13	9	0	0	0	0	0	8	16	16	0	0	0	0	14	16	16	8	0	0	0	0	6	12	16	6	0	0	0	0	0	8	16	6	0	0	0	0	6	16	7	0	0	0	0	0	4	16	11	0	0	0	0	0	1	14	14	0	0	0
2272	1	10	14	5	0	0	0	0	9	16	14	16	0	0	0	0	3	5	9	16	0	0	0	0	0	5	16	16	14	0	0	0	0	8	14	13	16	6	0	0	0	0	0	16	11	0	0	0	11	5	11	16	7	0	0	1	12	16	14	5	0	0
2273	0	0	13	13	1	0	0	0	0	11	14	15	8	0	0	0	6	16	3	10	7	0	0	0	8	16	4	12	8	0	0	0	1	3	4	15	1	0	0	0	2	13	12	0	0	0	0	0	11	16	16	12	7	0	0	0	3	9	8	11	13	0
2274	0	2	10	7	0	0	0	0	3	16	11	8	6	0	0	0	4	13	0	0	8	0	0	0	4	16	9	11	11	0	0	0	0	10	16	16	15	2	0	0	4	16	4	3	8	0	0	0	8	9	0	2	9	0	0	0	3	11	8	8	4	0
2275	0	9	16	16	13	12	1	0	0	6	6	8	14	15	0	0	0	0	0	5	16	4	0	0	0	2	8	15	16	3	0	0	0	2	13	15	8	3	0	0	0	15	7	0	0	0	0	0	6	16	1	0	0	0	0	0	11	8	0	0	0	0
2276	0	8	14	15	8	0	0	0	5	15	11	8	10	0	0	0	7	12	0	0	0	0	0	0	9	16	16	4	0	0	0	0	3	8	9	13	0	0	0	0	0	1	13	0	0	0	0	0	6	9	14	0	0	0	0	0	7	13	8	0	0	0
2277	0	0	7	3	0	0	0	0	0	0	15	5	0	0	0	0	0	6	14	2	8	0	0	0	0	12	8	5	14	0	0	0	6	16	12	14	15	4	0	2	10	15	16	14	5	0	0	0	0	12	11	0	0	0	0	0	0	11	9	0	0	0
2278	0	5	15	10	2	0	0	0	0	9	16	16	3	0	0	0	0	13	16	16	3	0	0	0	0	13	16	16	1	0	0	0	0	12	16	16	2	0	0	0	10	16	16	2	0	0	0	0	5	16	16	11	0	0	0	0	4	15	16	15	3	0
2279	0	0	3	14	0	0	0	0	0	1	14	12	8	2	0	0	0	9	15	6	16	4	0	0	3	16	14	12	16	5	0	0	3	13	16	16	16	8	0	0	0	0	16	11	1	0	0	0	0	2	16	4	0	0	0	0	0	3	12	4	0	0
2280	0	7	11	15	10	0	0	0	4	16	15	13	12	4	0	0	0	7	1	5	16	4	0	0	0	0	6	15	14	0	0	0	0	0	15	16	16	4	0	1	2	3	5	16	8	0	0	3	14	5	7	16	6	0	0	0	8	15	16	12	1	0
2281	0	0	2	16	2	0	0	0	0	0	9	13	0	2	0	0	0	4	16	5	11	11	0	0	0	12	13	3	14	10	0	0	5	16	14	13	16	5	0	15	16	16	16	16	8	0	0	3	4	2	12	13	1	0	0	0	0	1	16	7	0	0
2282	0	4	11	12	15	13	0	0	0	10	11	11	14	14	0	0	0	1	4	5	16	8	0	0	0	13	16	16	16	6	0	0	0	0	7	16	7	1	0	0	0	9	12	0	0	0	0	0	2	15	7	0	0	0	0	0	3	14	2	0	0	0
2283	0	5	11	12	0	0	0	0	0	16	16	16	13	7	0	0	0	12	16	16	15	4	0	0	0	4	15	14	8	0	0	0	0	12	4	1	4	0	0	1	14	0	3	7	0	0	0	1	16	12	16	4	0	0	0	0	3	9	5	0	0	0
2284	1	11	16	16	12	0	0	0	7	15	10	6	3	0	0	0	10	10	3	0	0	0	0	0	11	16	16	7	0	0	0	0	10	11	6	15	1	0	0	0	0	0	12	6	0	0	0	0	0	3	15	3	0	0	0	0	14	16	10	0	0	0
2285	0	3	16	16	9	0	0	0	0	13	14	9	16	3	0	0	0	15	6	5	16	3	0	0	0	8	16	16	16	3	0	0	0	0	6	7	16	2	0	0	1	0	3	16	3	0	0	1	14	3	6	15	1	0	0	0	3	15	16	13	0	0
2286	0	10	16	5	0	0	0	0	6	16	13	11	0	0	0	0	7	9	4	12	0	0	0	0	0	0	5	15	0	0	0	0	0	0	8	11	0	0	0	0	3	15	8	0	0	0	0	4	16	16	10	8	7	1	0	0	7	11	16	16	15	2
2287	0	2	13	15	4	0	0	0	0	9	10	5	11	0	0	0	0	10	7	13	10	0	0	0	0	7	12	16	3	0	0	0	0	6	16	7	0	0	0	0	14	13	2	0	0	0	0	0	11	2	10	0	0	0	0	0	0	13	15	0	0	0
2288	0	3	12	15	3	0	0	0	0	15	16	6	11	0	0	0	7	16	5	0	12	1	0	0	5	14	0	0	9	7	0	0	8	10	0	0	13	8	0	4	12	0	2	15	6	0	0	1	14	8	13	12	0	0	0	0	3	15	10	3	0	0
2289	0	5	15	16	6	0	0	0	0	13	12	11	11	0	0	0	0	13	11	16	5	0	0	0	0	7	16	14	1	0	0	0	0	10	16	4	0	0	0	1	15	12	13	0	0	0	0	0	15	5	15	5	0	0	0	0	5	16	16	6	0	0
2290	0	1	15	10	0	0	0	0	0	11	16	4	0	0	0	0	3	16	8	0	10	9	0	0	10	16	3	5	16	10	0	0	10	16	12	15	13	1	0	1	10	13	16	9	0	0	0	0	0	9	16	2	0	0	0	0	0	16	9	0	0	0
2291	0	3	16	0	0	0	0	0	0	10	10	3	5	0	0	0	0	16	5	12	10	0	0	0	4	15	2	15	4	0	0	0	10	13	9	15	10	11	0	3	14	16	14	8	2	0	0	0	0	15	6	0	0	0	0	0	3	15	0	0	0	0
2292	0	2	12	11	1	0	0	0	1	16	13	9	8	0	0	0	4	14	1	0	11	1	0	0	6	9	0	0	7	5	0	0	4	9	0	0	6	7	0	2	12	0	0	10	6	0	0	0	10	9	13	16	2	0	0	0	2	12	14	3	0	0
2293	1	10	8	12	15	1	0	0	0	16	16	16	9	1	0	0	0	13	13	3	0	0	0	0	1	16	16	13	2	0	0	0	0	3	1	13	10	0	0	0	0	0	8	16	0	0	0	0	8	1	8	16	1	0	0	2	13	16	16	11	0	0
2294	0	5	15	16	12	0	0	0	1	16	9	5	16	2	0	0	2	16	2	11	13	0	0	0	0	13	15	15	2	0	0	0	0	12	16	6	0	0	0	2	16	8	13	0	0	0	0	2	16	0	12	6	0	0	0	0	6	15	14	8	0	0
2295	0	5	14	16	13	2	0	0	0	15	10	5	15	4	0	0	0	0	1	7	15	1	0	0	0	0	11	16	6	0	0	0	0	0	2	10	14	1	0	0	2	0	0	9	8	0	0	1	14	6	4	11	9	0	0	0	5	12	14	10	1	0
2296	0	4	15	13	1	0	0	0	1	15	11	9	7	0	0	0	3	16	3	5	16	3	0	0	0	8	16	16	16	3	0	0	0	0	2	4	14	6	0	0	0	0	0	9	11	0	0	0	0	0	0	7	15	0	0	0	5	12	12	16	8	0
2297	0	6	15	1	0	0	0	0	2	16	7	0	0	0	0	0	8	15	0	0	7	3	0	0	11	13	4	8	16	5	0	0	5	16	16	16	10	0	0	0	1	14	15	0	0	0	0	0	4	16	6	0	0	0	0	0	10	13	0	0	0	0
2298	0	0	4	16	2	0	0	0	0	0	14	11	8	5	0	0	0	10	13	1	12	8	0	0	6	16	1	0	14	6	0	0	10	14	8	13	16	11	0	3	11	12	13	14	2	0	0	0	0	1	14	6	0	0	0	0	0	8	13	1	0	0
2299	0	4	14	15	5	0	0	0	7	14	7	6	16	0	0	0	10	6	0	0	11	3	0	0	4	2	0	1	14	0	0	0	0	0	0	10	7	0	0	0	0	5	13	1	0	0	0	0	6	16	8	0	0	0	0	0	5	9	12	12	16	2
2300	0	5	12	14	7	0	0	0	5	16	7	5	16	2	0	0	8	10	0	4	16	4	0	0	2	11	15	11	13	4	0	0	0	0	0	0	8	4	0	0	0	0	0	5	8	0	0	1	7	1	0	11	5	0	0	0	5	13	10	9	1	0
2301	0	9	16	16	10	0	0	0	2	16	11	6	6	0	0	0	3	16	2	9	15	1	0	0	0	12	13	15	16	2	0	0	0	0	8	9	16	4	0	0	0	0	0	16	4	0	0	0	0	0	6	16	3	0	0	0	8	16	16	13	1	0
2302	0	0	15	5	0	0	0	0	0	8	16	1	0	0	0	0	1	16	11	0	2	1	0	0	9	16	2	2	15	11	0	0	11	14	9	15	15	3	0	3	12	13	16	6	0	0	0	0	0	7	16	1	0	0	0	0	0	13	13	0	0	0
2303	6	16	16	16	12	0	0	0	0	7	9	15	13	0	0	0	0	0	4	16	5	0	0	0	6	12	14	16	9	5	0	0	8	13	16	11	11	5	0	0	8	14	0	0	0	0	0	2	16	6	0	0	0	0	0	5	16	1	0	0	0	0
2304	0	1	15	16	8	0	0	0	0	6	16	15	13	0	0	0	0	5	16	16	11	0	0	0	0	0	15	16	7	0	0	0	0	6	16	15	0	0	0	0	13	11	11	7	0	0	0	0	13	10	5	16	0	0	0	0	3	13	16	12	0	0
2305	0	15	16	16	16	12	0	0	0	4	8	11	16	9	0	0	0	0	0	11	13	0	0	0	2	4	3	16	4	0	0	0	10	16	16	16	16	4	0	1	8	16	9	7	0	0	0	0	8	13	0	0	0	0	0	0	15	6	0	0	0	0
2306	0	5	16	16	6	0	0	0	0	13	12	11	13	0	0	0	0	13	10	14	8	0	0	0	0	7	16	14	1	0	0	0	0	8	16	6	0	0	0	0	16	13	14	0	0	0	0	0	15	3	12	9	0	0	0	0	5	15	16	7	0	0
2307	0	1	14	11	0	0	0	0	0	11	10	8	8	0	0	0	3	16	1	0	10	2	0	0	6	11	0	0	6	6	0	0	7	9	0	0	3	9	0	3	13	0	0	5	10	0	0	0	12	5	4	12	4	0	0	0	1	13	16	7	0	0
2308	0	1	16	13	0	0	0	0	0	6	16	15	0	0	0	0	7	16	16	12	0	0	0	1	12	16	16	12	0	0	0	0	0	2	10	14	0	0	0	0	0	8	16	1	0	0	0	0	0	10	16	0	0	0	0	0	0	12	16	0	0	0
2309	0	6	10	15	11	1	0	0	1	15	9	6	12	4	0	0	5	16	0	0	5	6	0	0	4	14	0	0	6	8	0	0	6	9	0	0	12	2	0	7	9	0	6	11	0	0	0	3	15	8	15	4	0	0	0	0	10	14	5	0	0	0
2310	0	0	3	16	7	0	0	0	0	2	12	16	12	0	0	0	6	15	16	16	8	0	0	0	12	15	6	16	7	0	0	0	0	2	0	15	9	0	0	0	0	0	16	7	0	0	0	0	0	2	16	9	0	0	0	0	0	2	15	10	0	0
2311	0	1	12	16	7	0	0	0	0	8	16	11	4	0	0	0	0	13	12	0	0	0	0	0	2	16	6	0	0	0	0	0	4	16	13	12	5	0	0	6	16	14	12	15	4	0	0	0	11	14	5	14	11	0	0	0	0	12	16	16	8	0
2312	0	0	12	16	1	0	0	0	0	2	16	8	2	0	0	0	0	8	16	5	15	0	0	0	0	15	7	8	9	0	0	0	7	16	12	15	16	11	0	9	15	10	15	7	5	0	0	0	0	10	7	0	0	0	0	0	0	16	4	0	0	0
2313	3	16	16	16	16	3	0	0	0	7	8	12	14	1	0	0	0	0	1	15	4	0	0	0	1	8	11	15	8	8	0	0	10	16	16	16	12	5	0	0	5	15	1	0	0	0	0	0	13	7	0	0	0	0	0	3	15	1	0	0	0	0
2314	0	7	16	15	3	0	0	0	0	14	13	13	13	1	0	0	0	12	11	8	16	6	0	0	0	2	14	16	16	8	0	0	0	0	2	4	13	9	0	0	0	0	0	12	10	0	0	1	13	4	4	14	10	0	0	0	5	15	16	16	8	0
2315	0	1	9	12	8	0	0	0	0	11	13	8	12	0	0	0	0	11	7	14	6	0	0	0	0	5	16	9	0	0	0	0	0	10	15	5	0	0	0	0	13	1	10	1	0	0	0	0	13	1	8	5	0	0	0	0	3	14	15	3	0	0
2316	5	16	15	5	0	0	0	0	3	9	13	15	1	0	0	0	0	0	1	15	6	0	0	0	0	0	2	16	4	0	0	0	0	0	10	14	0	0	0	0	3	16	7	0	0	0	0	0	12	16	13	10	7	0	0	7	16	14	12	12	9	0
2317	0	0	9	6	0	0	0	0	0	2	15	6	0	0	0	0	0	6	10	0	0	0	0	0	0	11	8	7	2	0	0	0	0	14	15	8	14	5	0	0	16	5	0	4	13	0	0	0	9	13	0	7	13	0	0	0	0	11	16	14	2	0
2318	0	8	16	14	1	0	0	0	0	6	16	16	8	0	0	0	0	4	16	16	8	0	0	0	0	2	16	16	14	0	0	0	0	1	16	16	11	0	0	0	5	16	16	10	0	0	0	0	9	16	16	9	0	0	0	0	13	16	16	9	0	0
2319	6	16	15	4	0	0	0	0	8	15	14	14	1	0	0	0	0	2	2	16	6	0	0	0	0	0	1	16	7	0	0	0	0	0	6	15	1	0	0	0	1	15	8	0	0	0	0	1	12	16	9	12	8	0	0	10	16	16	15	12	7	0
2320	2	14	16	14	2	0	0	0	9	16	5	12	11	0	0	0	2	11	0	8	16	0	0	0	0	0	0	7	16	0	0	0	0	0	1	13	10	0	0	0	0	5	16	5	0	0	0	0	7	16	13	8	8	1	0	2	16	16	16	13	11	1
2321	0	10	16	16	16	16	6	0	0	4	9	8	11	15	2	0	0	0	0	1	14	6	0	0	0	0	4	8	15	6	0	0	0	8	16	16	11	5	0	0	3	14	11	0	0	0	0	0	4	16	1	0	0	0	0	0	12	6	0	0	0	0
2322	1	9	15	14	3	0	0	0	7	12	2	10	12	0	0	0	8	11	0	10	16	1	0	0	3	16	8	9	16	3	0	0	0	4	11	11	16	5	0	0	0	0	0	9	8	0	0	0	6	4	0	9	8	0	0	0	8	15	16	12	2	0
2323	0	7	13	9	1	0	0	0	1	13	5	9	8	0	0	0	7	10	0	5	12	0	0	0	5	15	8	10	16	4	0	0	0	7	9	7	5	8	0	0	0	0	0	1	11	0	0	0	3	0	0	5	10	0	0	0	9	16	16	14	3	0
2324	0	4	16	16	16	16	16	0	0	3	8	8	8	15	9	0	0	0	0	0	6	14	1	0	0	0	0	1	15	3	0	0	0	3	15	16	13	0	0	0	2	11	15	12	2	0	0	0	2	14	6	0	0	0	0	0	8	12	0	0	0	0
2325	0	4	12	16	7	0	0	0	0	15	5	4	14	0	0	0	0	15	0	3	15	4	0	0	5	16	4	5	16	4	0	0	0	10	12	11	11	8	0	0	0	0	0	11	5	0	0	0	2	8	0	15	1	0	0	0	2	13	15	5	0	0
2326	0	9	16	16	5	0	0	0	2	16	7	9	15	1	0	0	6	15	0	0	13	7	0	0	3	16	0	0	8	12	0	0	8	16	4	0	8	12	0	11	13	1	0	10	11	0	0	5	16	6	5	15	7	0	0	0	10	16	16	9	0	0
2327	0	6	16	16	16	16	12	0	0	4	9	8	8	16	7	0	0	0	0	0	11	13	0	0	0	0	2	6	16	3	0	0	0	9	16	16	16	8	0	0	3	9	15	2	0	0	0	0	0	15	8	0	0	0	0	0	8	16	0	0	0	0
2328	0	0	0	10	8	0	0	0	0	0	4	15	2	0	0	0	0	1	13	9	5	3	0	0	0	8	14	2	14	6	0	0	5	15	4	1	16	3	0	14	15	14	16	16	4	0	0	8	12	9	12	13	0	0	0	0	0	0	12	8	0	0
2329	0	4	15	16	16	16	15	0	0	2	8	8	5	13	9	0	0	0	0	0	5	15	2	0	0	0	0	3	14	8	0	0	0	2	15	16	16	8	0	0	3	9	16	4	0	0	0	0	0	11	13	0	0	0	0	0	5	15	3	0	0	0
2330	0	4	12	10	1	0	0	0	0	14	9	9	13	0	0	0	7	16	0	6	16	4	0	0	4	15	10	4	16	8	0	0	0	5	12	12	14	8	0	0	0	0	0	5	11	0	0	0	2	3	0	7	11	0	0	0	5	14	16	16	4	0
2331	0	9	12	14	14	4	0	0	0	15	7	4	4	2	0	0	0	14	0	0	0	0	0	0	3	15	14	14	6	0	0	0	4	7	2	2	15	0	0	0	0	0	0	12	2	0	0	0	9	2	2	14	0	0	0	0	11	16	16	5	0	0
2332	0	6	14	9	0	0	0	0	2	16	8	13	8	0	0	0	6	12	0	2	12	2	0	0	4	9	0	0	7	7	0	0	6	12	0	0	4	8	0	6	15	0	0	3	9	0	0	0	15	6	4	8	11	0	0	0	6	14	16	12	1	0
2333	0	14	9	0	0	0	0	0	0	8	16	0	0	0	0	0	0	8	12	0	2	1	0	0	0	12	8	0	13	9	0	0	1	16	4	0	16	8	0	5	16	0	0	15	6	0	0	8	16	16	16	16	12	0	0	1	8	8	8	13	7	0
2334	0	11	12	8	4	0	0	0	0	11	16	16	8	0	0	0	0	10	16	16	8	0	0	0	0	12	16	16	6	0	0	0	0	12	16	16	4	0	0	0	13	16	16	6	0	0	0	0	16	16	16	8	0	0	0	0	12	12	12	7	0	0
2335	0	7	16	13	4	0	0	0	1	11	0	6	15	3	0	0	6	9	0	0	13	4	0	0	2	14	5	8	16	5	0	0	0	4	12	10	6	8	0	0	0	0	0	4	8	0	0	0	2	4	0	8	7	0	0	0	10	16	16	10	1	0
2336	1	13	16	16	11	0	0	0	6	16	7	8	6	0	0	0	4	16	3	4	3	0	0	0	5	16	16	16	16	3	0	0	8	13	5	0	11	12	0	0	0	0	0	10	11	0	0	2	11	4	6	16	4	0	0	1	15	16	16	8	0	0
2337	0	1	14	15	9	1	0	0	1	9	14	1	7	8	0	0	7	16	6	0	11	6	0	0	0	8	14	13	10	0	0	0	0	1	14	15	7	0	0	0	11	7	1	16	1	0	0	0	11	6	0	13	3	0	0	0	3	13	14	11	0	0
2338	0	7	16	16	16	12	0	0	0	4	9	8	16	6	0	0	0	0	0	6	12	0	0	0	0	0	4	13	9	0	0	0	0	8	16	16	16	9	0	0	5	16	8	4	1	0	0	0	3	13	1	0	0	0	0	0	10	8	0	0	0	0
2339	0	8	14	13	3	0	0	0	6	13	3	6	11	0	0	0	1	2	0	4	13	0	0	0	0	0	11	16	11	0	0	0	0	0	3	4	11	7	0	0	0	0	0	5	9	0	0	2	13	1	0	7	10	0	0	0	9	16	13	12	1	0
2340	0	3	11	15	5	0	0	0	1	11	9	10	15	1	0	0	4	14	7	6	16	3	0	0	1	14	8	11	16	2	0	0	0	1	4	3	9	8	0	0	0	0	0	8	8	0	0	0	0	2	1	13	2	0	0	0	2	14	13	11	0	0
2341	0	8	16	15	4	0	0	0	2	15	16	13	15	0	0	0	9	15	4	0	15	5	0	0	8	13	0	0	6	12	0	0	10	12	0	0	4	12	0	7	15	0	0	4	14	0	0	3	16	8	3	12	11	0	0	0	8	16	16	15	1	0
2342	0	5	16	16	16	16	7	0	0	3	8	8	8	14	10	0	0	0	0	0	4	15	2	0	0	0	0	2	14	7	0	0	0	3	13	16	16	9	0	0	4	13	15	3	0	0	0	0	0	12	10	0	0	0	0	0	8	15	2	0	0	0
